Customer_ID,Payment_Method,Monthly_Spend,Discount_Offered
CUST004259,PayPal,46.06,16.65
CUST004260,Debit Card,40.05,17.57
CUST004261,Credit Card,57.83,7.11
CUST004262,PayPal,53.09,9.72
CUST004263,PayPal,31.7,11.37
CUST004264,Credit Card,43.16,17.58
CUST004265,PayPal,48.76,18.39
CUST004266,Debit Card,42.96,9.27
CUST004267,PayPal,50.1,15.3
CUST004268,Debit Card,33.96,6.17
CUST004269,Credit Card,41.52,11.14
CUST004270,Credit Card,59.82,12.3
CUST004271,PayPal,68.19,16.48
CUST004272,Credit Card,47.8,18.38
CUST004273,Credit Card,59.47,10.06
CUST004274,PayPal,39.73,12.92
CUST004275,Debit Card,49.54,14.71
CUST004276,PayPal,59.57,9.93
CUST004277,PayPal,34.93,19.78
CUST004278,Debit Card,58.81,18.14
CUST004279,Debit Card,50.76,9.45
CUST004280,Debit Card,59.09,12.62
CUST004281,PayPal,51.4,8.46
CUST004282,Debit Card,39.69,12.72
CUST004283,Credit Card,45.01,15.25
CUST004284,Debit Card,46.86,6.28
CUST004285,Credit Card,48.22,18.05
CUST004286,Debit Card,44.95,13.91
CUST004287,Credit Card,43.13,19.84
CUST004288,Credit Card,46.09,5.38
CUST004289,Credit Card,46.45,17.47
CUST004290,Credit Card,56.17,16.88
CUST004291,Credit Card,34.35,6.99
CUST004292,Debit Card,44.26,10.03
CUST004293,PayPal,55.09,18.27
CUST004294,PayPal,43.58,12.78
CUST004295,PayPal,26.32,11.02
CUST004296,PayPal,46.11,18.58
CUST004297,PayPal,50.86,6.4
CUST004298,Credit Card,35.11,12.1
CUST004299,Debit Card,50.67,14.79
CUST004300,Credit Card,53.65,14.13
CUST004301,Debit Card,49.89,8.96
CUST004302,Debit Card,47.99,13.45
CUST004303,Debit Card,42.63,15.63
CUST004304,Debit Card,58.93,13.77
CUST004305,PayPal,39.08,15.27
CUST004306,Debit Card,56.01,8.84
CUST004307,Debit Card,60.36,17.49
CUST004308,PayPal,52.24,11.75
CUST004309,Credit Card,40.57,19.81
CUST004310,Credit Card,41.52,5.35
CUST004311,Credit Card,29.21,10.7
CUST004312,Credit Card,38.18,7.71
CUST004313,Debit Card,67.54,13.33
CUST004314,PayPal,53.35,8.65
CUST004315,PayPal,48.62,16.06
CUST004316,Credit Card,68.02,18.23
CUST004317,PayPal,35.44,8.16
CUST004318,Debit Card,51.07,7.41
CUST004319,Credit Card,52.23,18.13
CUST004320,Debit Card,38.23,10.42
CUST004321,Debit Card,54.54,11.52
CUST004322,Debit Card,44.28,8.31
CUST004323,Debit Card,60.1,11.38
CUST004324,Debit Card,54.63,8.47
CUST004325,Credit Card,47.61,14.99
CUST004326,Debit Card,56.18,12.48
CUST004327,Credit Card,36.96,16.82
CUST004328,PayPal,51.61,9.69
CUST004329,Debit Card,49.75,12.58
CUST004330,Debit Card,48.19,8.89
CUST004331,PayPal,49.12,19.02
CUST004332,Credit Card,45.9,12.83
CUST004333,Debit Card,64.65,7.6
CUST004334,PayPal,38.0,9.09
CUST004335,PayPal,43.5,6.24
CUST004336,Debit Card,38.72,5.42
CUST004337,Credit Card,55.86,12.89
CUST004338,Credit Card,51.79,10.06
CUST004339,Debit Card,55.54,19.46
CUST004340,PayPal,41.61,7.57
CUST004341,Debit Card,43.45,16.91
CUST004342,Credit Card,51.05,9.74
CUST004343,PayPal,34.84,8.35
CUST004344,Debit Card,47.05,19.54
CUST004345,PayPal,53.29,17.04
CUST004346,Credit Card,38.74,14.46
CUST004347,Credit Card,29.37,15.46
CUST004348,Credit Card,70.0,19.87
CUST004349,Debit Card,46.62,13.9
CUST004350,PayPal,56.65,6.53
CUST004351,Debit Card,39.89,5.97
CUST004352,Debit Card,42.43,15.0
CUST004353,Debit Card,66.17,14.86
CUST004354,Debit Card,61.58,16.22
CUST004355,PayPal,36.73,6.63
CUST004356,PayPal,53.81,19.17
CUST004357,Debit Card,44.42,13.27
CUST004358,Debit Card,41.1,14.74
CUST004359,Credit Card,45.37,5.52
CUST004360,Credit Card,51.67,19.41
CUST004361,PayPal,64.15,13.44
CUST004362,Credit Card,47.25,13.45
CUST004363,PayPal,40.86,19.15
CUST004364,PayPal,41.52,18.94
CUST004365,PayPal,60.44,8.3
CUST004366,Credit Card,32.59,18.97
CUST004367,Credit Card,55.6,16.05
CUST004368,PayPal,55.95,5.28
CUST004369,PayPal,34.83,8.6
CUST004370,Debit Card,52.07,11.19
CUST004371,PayPal,66.05,13.74
CUST004372,PayPal,38.87,15.52
CUST004373,Debit Card,35.89,8.15
CUST004374,PayPal,41.53,17.55
CUST004375,PayPal,56.27,17.69
CUST004376,PayPal,30.93,14.52
CUST004377,Debit Card,42.48,18.82
CUST004378,Credit Card,39.97,17.19
CUST004379,PayPal,33.77,8.32
CUST004380,Debit Card,41.64,16.98
CUST004381,PayPal,63.84,19.3
CUST004382,Debit Card,43.2,7.06
CUST004383,PayPal,50.5,19.68
CUST004384,Debit Card,42.57,5.37
CUST004385,Credit Card,53.91,12.83
CUST004386,Credit Card,44.88,16.61
CUST004387,Credit Card,47.36,16.86
CUST004388,PayPal,53.94,16.02
CUST004389,Debit Card,50.7,12.94
CUST004390,PayPal,57.17,14.76
CUST004391,PayPal,56.77,15.5
CUST004392,Debit Card,40.68,12.42
CUST004393,PayPal,47.81,13.94
CUST004394,Debit Card,56.84,17.7
CUST004395,Debit Card,47.82,9.69
CUST004396,Credit Card,43.9,12.85
CUST004397,Credit Card,47.86,5.13
CUST004398,Credit Card,37.83,15.31
CUST004399,Debit Card,53.97,7.93
CUST004400,Credit Card,42.77,12.22
CUST004401,Debit Card,41.29,8.15
CUST004402,PayPal,51.23,5.35
CUST004403,Credit Card,54.21,12.25
CUST004404,Debit Card,43.86,11.37
CUST004405,Debit Card,36.66,11.38
CUST004406,Debit Card,43.23,8.13
CUST004407,Debit Card,56.72,19.21
CUST004408,Credit Card,52.69,5.05
CUST004409,Credit Card,59.75,18.37
CUST004410,Credit Card,37.62,16.05
CUST004411,Debit Card,46.66,7.58
CUST004412,PayPal,54.44,12.08
CUST004413,Debit Card,52.24,19.83
CUST004414,PayPal,59.62,14.66
CUST004415,Credit Card,39.29,6.91
CUST004416,Debit Card,47.13,11.86
CUST004417,Debit Card,38.6,12.02
CUST004418,Credit Card,53.71,17.03
CUST004419,Debit Card,68.98,18.74
CUST004420,PayPal,30.31,6.23
CUST004421,PayPal,36.6,9.71
CUST004422,PayPal,57.0,9.48
CUST004423,Debit Card,43.72,19.94
CUST004424,Debit Card,55.24,13.39
CUST004425,PayPal,44.49,18.2
CUST004426,Debit Card,38.77,11.39
CUST004427,PayPal,39.69,15.84
CUST004428,Credit Card,46.25,9.3
CUST004429,PayPal,51.72,18.68
CUST004430,Credit Card,52.46,11.83
CUST004431,Credit Card,51.16,17.06
CUST004432,Credit Card,60.31,8.84
CUST004433,PayPal,32.4,15.4
CUST004434,PayPal,39.06,11.08
CUST004435,Debit Card,50.96,5.47
CUST004436,Debit Card,61.58,11.2
CUST004437,Credit Card,57.87,13.25
CUST004438,PayPal,46.51,7.28
CUST004439,Debit Card,40.22,7.76
CUST004440,Debit Card,42.25,11.97
CUST004441,Debit Card,39.67,10.14
CUST004442,PayPal,35.9,11.61
CUST004443,Debit Card,59.7,11.91
CUST004444,Credit Card,56.46,7.1
CUST004445,PayPal,31.18,7.72
CUST004446,Debit Card,39.94,17.72
CUST004447,Debit Card,39.35,7.44
CUST004448,PayPal,52.11,14.99
CUST004449,Debit Card,59.5,11.28
CUST004450,Debit Card,36.75,19.52
CUST004451,Credit Card,33.31,5.99
CUST004452,PayPal,57.74,17.46
CUST004453,Debit Card,44.29,12.37
CUST004454,PayPal,43.32,5.08
CUST004455,PayPal,43.38,8.95
CUST004456,Credit Card,50.11,11.12
CUST004457,Credit Card,49.66,9.71
CUST004458,PayPal,59.71,10.44
CUST004459,Credit Card,35.17,18.75
CUST004460,Credit Card,49.23,10.41
CUST004461,Debit Card,37.23,11.28
CUST004462,Credit Card,43.83,16.42
CUST004463,Credit Card,49.35,16.91
CUST004464,Debit Card,37.69,6.26
CUST004465,Debit Card,57.42,15.56
CUST004466,PayPal,47.89,12.24
CUST004467,Credit Card,63.73,7.01
CUST004468,Debit Card,58.17,8.97
CUST004469,Credit Card,29.45,5.68
CUST004470,PayPal,43.06,10.4
CUST004471,Credit Card,35.14,8.83
CUST004472,Credit Card,35.84,10.73
CUST004473,Credit Card,45.11,13.71
CUST004474,Debit Card,45.09,15.99
CUST004475,Debit Card,25.82,14.08
CUST004476,PayPal,58.2,15.18
CUST004477,Credit Card,46.54,17.98
CUST004478,PayPal,43.39,18.11
CUST004479,PayPal,57.71,17.91
CUST004480,Debit Card,42.42,7.3
CUST004481,Credit Card,40.54,8.77
CUST004482,Credit Card,41.69,12.53
CUST004483,PayPal,52.67,10.38
CUST004484,Credit Card,64.48,6.98
CUST004485,Debit Card,52.96,9.32
CUST004486,PayPal,55.52,19.63
CUST004487,PayPal,26.81,10.2
CUST004488,Debit Card,39.59,11.28
CUST004489,Debit Card,44.55,5.1
CUST004490,Debit Card,43.69,15.79
CUST004491,Debit Card,54.13,11.2
CUST004492,Debit Card,54.28,6.55
CUST004493,Debit Card,47.07,19.53
CUST004494,PayPal,56.68,16.66
CUST004495,Credit Card,36.31,15.89
CUST004496,Credit Card,37.17,19.37
CUST004497,PayPal,41.65,11.11
CUST004498,Credit Card,49.2,15.78
CUST004499,Credit Card,36.27,8.09
CUST004500,PayPal,46.92,15.46
CUST004501,Credit Card,50.89,5.21
CUST004502,Credit Card,54.39,6.89
CUST004503,PayPal,64.09,11.38
CUST004504,Credit Card,41.93,5.18
CUST004505,Debit Card,58.8,11.93
CUST004506,PayPal,52.56,12.84
CUST004507,Credit Card,49.61,14.32
CUST004508,Credit Card,43.63,6.51
CUST004509,Debit Card,32.47,7.72
CUST004510,PayPal,38.13,14.2
CUST004511,PayPal,42.25,14.87
CUST004512,Credit Card,29.64,5.39
CUST004513,Debit Card,44.34,13.11
CUST004514,Debit Card,34.38,16.77
CUST004515,Debit Card,36.15,6.04
CUST004516,Debit Card,38.66,11.2
CUST004517,Debit Card,57.3,9.9
CUST004518,Debit Card,46.85,18.7
CUST004519,PayPal,53.21,7.79
CUST004520,Credit Card,46.63,9.78
CUST004521,Credit Card,53.24,18.48
CUST004522,Debit Card,26.15,9.96
CUST004523,PayPal,49.47,12.97
CUST004524,PayPal,42.54,5.5
CUST004525,Debit Card,60.07,19.77
CUST004526,Credit Card,44.22,17.37
CUST004527,Debit Card,51.28,14.52
CUST004528,PayPal,48.84,5.91
CUST004529,Debit Card,38.31,6.12
CUST004530,Credit Card,32.14,13.17
CUST004531,Credit Card,30.96,9.28
CUST004532,PayPal,50.48,14.34
CUST004533,Debit Card,52.25,13.97
CUST004534,Debit Card,60.24,17.58
CUST004535,PayPal,41.42,9.22
CUST004536,Debit Card,55.25,13.67
CUST004537,PayPal,53.14,16.66
CUST004538,Debit Card,56.74,12.36
CUST004539,Credit Card,42.48,17.46
CUST004540,PayPal,41.05,6.97
CUST004541,Debit Card,37.77,16.01
CUST004542,Debit Card,52.72,19.14
CUST004543,Debit Card,30.52,9.98
CUST004544,PayPal,32.2,10.5
CUST004545,Credit Card,36.88,6.25
CUST004546,Debit Card,68.62,14.62
CUST004547,PayPal,63.31,13.29
CUST004548,Debit Card,58.39,5.61
CUST004549,Credit Card,54.61,16.28
CUST004550,Credit Card,56.17,17.44
CUST004551,Credit Card,64.8,18.61
CUST004552,PayPal,53.6,13.19
CUST004553,Debit Card,36.18,11.79
CUST004554,PayPal,50.58,18.14
CUST004555,Debit Card,34.76,10.98
CUST004556,PayPal,43.71,14.83
CUST004557,Debit Card,67.4,14.23
CUST004558,PayPal,31.66,10.58
CUST004559,Debit Card,37.76,6.3
CUST004560,PayPal,37.75,5.32
CUST004561,Credit Card,34.44,11.42
CUST004562,PayPal,45.4,12.22
CUST004563,Credit Card,36.09,17.34
CUST004564,Credit Card,39.78,11.22
CUST004565,Debit Card,53.8,9.22
CUST004566,Credit Card,36.24,11.93
CUST004567,Credit Card,44.51,8.57
CUST004568,Debit Card,60.38,6.37
CUST004569,PayPal,39.82,6.7
CUST004570,PayPal,52.94,9.79
CUST004571,Credit Card,50.48,5.19
CUST004572,PayPal,49.04,8.3
CUST004573,Credit Card,53.4,16.81
CUST004574,PayPal,63.98,8.52
CUST004575,PayPal,37.95,6.66
CUST004576,PayPal,32.73,19.24
CUST004577,Credit Card,50.18,14.34
CUST004578,Debit Card,31.58,5.9
CUST004579,PayPal,46.1,5.93
CUST004580,PayPal,31.86,14.18
CUST004581,PayPal,29.87,13.1
CUST004582,Credit Card,40.32,6.03
CUST004583,Debit Card,56.28,8.36
CUST004584,Credit Card,52.73,18.94
CUST004585,PayPal,40.11,13.58
CUST004586,Credit Card,47.05,11.6
CUST004587,PayPal,48.52,8.75
CUST004588,PayPal,56.38,7.01
CUST004589,Credit Card,41.63,11.04
CUST004590,PayPal,45.53,18.84
CUST004591,PayPal,28.72,5.73
CUST004592,Debit Card,59.55,19.86
CUST004593,Credit Card,48.55,8.12
CUST004594,Credit Card,59.97,11.13
CUST004595,PayPal,33.86,5.68
CUST004596,PayPal,54.26,13.77
CUST004597,Credit Card,48.18,12.25
CUST004598,Credit Card,48.0,15.0
CUST004599,Credit Card,39.64,13.14
CUST004600,PayPal,36.51,10.97
CUST004601,Debit Card,57.99,16.07
CUST004602,Debit Card,32.71,5.38
CUST004603,PayPal,45.12,13.12
CUST004604,PayPal,51.46,6.71
CUST004605,PayPal,43.89,11.54
CUST004606,Credit Card,52.81,16.87
CUST004607,PayPal,34.79,7.14
CUST004608,Credit Card,45.71,19.04
CUST004609,Debit Card,48.97,18.33
CUST004610,PayPal,53.19,11.22
CUST004611,PayPal,53.15,5.09
CUST004612,Credit Card,56.47,16.85
CUST004613,Credit Card,39.09,18.21
CUST004614,Credit Card,44.98,7.62
CUST004615,Debit Card,42.75,18.74
CUST004616,Debit Card,48.08,18.71
CUST004617,PayPal,30.02,12.07
CUST004618,PayPal,59.12,16.97
CUST004619,Credit Card,42.85,11.67
CUST004620,Debit Card,64.55,13.46
CUST004621,PayPal,33.04,9.8
CUST004622,Credit Card,31.84,7.39
CUST004623,Credit Card,46.11,16.2
CUST004624,Debit Card,40.86,5.02
CUST004625,Debit Card,39.86,13.69
CUST004626,PayPal,41.12,17.97
CUST004627,PayPal,45.54,8.32
CUST004628,Credit Card,36.31,9.99
CUST004629,Credit Card,48.14,13.81
CUST004630,Credit Card,38.22,8.7
CUST004631,PayPal,40.44,17.71
CUST004632,Debit Card,48.88,10.5
CUST004633,PayPal,36.5,13.72
CUST004634,Debit Card,26.92,8.39
CUST004635,PayPal,44.15,5.62
CUST004636,PayPal,46.21,7.61
CUST004637,Debit Card,41.41,5.69
CUST004638,PayPal,67.67,12.03
CUST004639,PayPal,55.29,13.8
CUST004640,Credit Card,38.95,5.67
CUST004641,Debit Card,45.31,6.36
CUST004642,Debit Card,47.35,12.28
CUST004643,Credit Card,55.21,16.99
CUST004644,Debit Card,27.91,14.42
CUST004645,Credit Card,49.43,6.57
CUST004646,Debit Card,32.62,18.31
CUST004647,Debit Card,54.12,18.76
CUST004648,Debit Card,47.91,9.87
CUST004649,Debit Card,65.21,14.24
CUST004650,Credit Card,61.7,12.38
CUST004651,Credit Card,60.57,19.13
CUST004652,Debit Card,36.21,12.63
CUST004653,PayPal,57.04,19.4
CUST004654,Credit Card,49.42,7.99
CUST004655,Debit Card,45.15,10.18
CUST004656,Credit Card,35.29,16.72
CUST004657,PayPal,62.69,16.75
CUST004658,PayPal,35.58,15.98
CUST004659,PayPal,55.77,17.89
CUST004660,Debit Card,58.75,15.54
CUST004661,Debit Card,60.28,14.54
CUST004662,PayPal,49.32,11.88
CUST004663,Credit Card,55.62,12.01
CUST004664,Credit Card,33.3,11.09
CUST004665,PayPal,41.37,14.3
CUST004666,Debit Card,35.07,11.1
CUST004667,Credit Card,43.28,7.21
CUST004668,Credit Card,40.63,6.6
CUST004669,Credit Card,28.68,18.87
CUST004670,Debit Card,44.72,5.37
CUST004671,PayPal,43.8,6.58
CUST004672,Debit Card,44.47,11.68
CUST004673,Credit Card,47.87,8.94
CUST004674,PayPal,49.83,11.09
CUST004675,Debit Card,42.05,6.76
CUST004676,PayPal,51.67,6.96
CUST004677,Credit Card,60.74,17.01
CUST004678,Debit Card,38.31,16.39
CUST004679,PayPal,29.12,6.56
CUST004680,Debit Card,50.4,15.02
CUST004681,Credit Card,42.72,14.14
CUST004682,PayPal,35.99,15.7
CUST004683,Credit Card,49.16,12.12
CUST004684,PayPal,38.07,9.05
CUST004685,Credit Card,39.35,14.96
CUST004686,Credit Card,62.18,10.57
CUST004687,Debit Card,41.22,8.28
CUST004688,Credit Card,39.02,11.13
CUST004689,Debit Card,66.9,16.45
CUST004690,Credit Card,45.22,12.14
CUST004691,Credit Card,48.92,9.5
CUST004692,Credit Card,42.24,17.48
CUST004693,PayPal,50.16,18.22
CUST004694,Debit Card,40.63,11.5
CUST004695,PayPal,38.36,10.62
CUST004696,Debit Card,54.18,14.19
CUST004697,Credit Card,45.0,5.87
CUST004698,PayPal,34.41,15.37
CUST004699,Debit Card,49.68,16.73
CUST004700,Credit Card,39.15,10.96
CUST004701,Debit Card,43.46,7.62
CUST004702,Debit Card,36.87,5.43
CUST004703,Credit Card,46.36,14.56
CUST004704,PayPal,39.2,9.03
CUST004705,Credit Card,44.36,11.96
CUST004706,PayPal,49.99,10.8
CUST004707,Debit Card,55.16,7.62
CUST004708,Debit Card,36.08,12.63
CUST004709,Debit Card,40.43,11.89
CUST004710,PayPal,43.82,14.36
CUST004711,Credit Card,39.51,8.78
CUST004712,PayPal,62.61,8.22
CUST004713,Debit Card,39.57,17.22
CUST004714,Debit Card,49.39,15.53
CUST004715,Credit Card,41.96,16.58
CUST004716,PayPal,26.92,6.85
CUST004717,Debit Card,47.58,8.36
CUST004718,PayPal,47.66,13.63
CUST004719,PayPal,66.97,17.86
CUST004720,Credit Card,44.87,18.38
CUST004721,Credit Card,53.84,17.48
CUST004722,Debit Card,56.3,5.65
CUST004723,Credit Card,40.04,17.31
CUST004724,PayPal,53.76,18.49
CUST004725,Credit Card,53.19,5.85
CUST004726,PayPal,55.72,11.24
CUST004727,Debit Card,41.46,13.05
CUST004728,PayPal,48.15,8.49
CUST004729,Credit Card,58.66,12.75
CUST004730,Credit Card,46.47,18.29
CUST004731,Debit Card,59.4,18.0
CUST004732,Credit Card,54.84,19.1
CUST004733,Debit Card,47.84,12.26
CUST004734,Debit Card,56.12,11.16
CUST004735,Credit Card,62.44,14.99
CUST004736,PayPal,37.9,11.25
CUST004737,Debit Card,34.87,5.63
CUST004738,PayPal,58.57,15.8
CUST004739,Credit Card,49.04,9.21
CUST004740,PayPal,50.06,5.74
CUST004741,PayPal,58.8,5.31
CUST004742,PayPal,33.84,18.97
CUST004743,PayPal,57.59,8.78
CUST004744,Credit Card,56.06,11.72
CUST004745,Credit Card,44.91,19.26
CUST004746,PayPal,44.73,12.01
CUST004747,Credit Card,42.31,6.18
CUST004748,Credit Card,54.5,13.28
CUST004749,Debit Card,63.83,6.32
CUST004750,Credit Card,45.53,6.43
CUST004751,PayPal,47.28,17.77
CUST004752,Credit Card,37.94,9.34
CUST004753,Credit Card,43.55,15.18
CUST004754,Credit Card,36.51,12.63
CUST004755,Credit Card,59.13,8.33
CUST004756,Debit Card,65.53,12.77
CUST004757,PayPal,40.99,6.03
CUST004758,PayPal,30.24,10.21
CUST004759,Credit Card,58.8,12.84
CUST004760,Credit Card,43.78,8.43
CUST004761,Debit Card,67.23,14.9
CUST004762,Credit Card,28.16,5.78
CUST004763,Debit Card,30.24,12.27
CUST004764,PayPal,51.83,15.72
CUST004765,PayPal,53.4,11.45
CUST004766,Debit Card,49.58,18.12
CUST004767,PayPal,57.66,14.48
CUST004768,Credit Card,44.49,19.38
CUST004769,Credit Card,64.43,9.26
CUST004770,Debit Card,58.52,19.08
CUST004771,PayPal,45.08,14.1
CUST004772,PayPal,26.71,16.18
CUST004773,Debit Card,47.91,18.53
CUST004774,Debit Card,49.06,13.27
CUST004775,PayPal,52.3,17.93
CUST004776,Debit Card,46.6,13.13
CUST004777,Credit Card,51.79,13.99
CUST004778,PayPal,55.51,11.68
CUST004779,Debit Card,39.22,7.18
CUST004780,Debit Card,54.59,13.3
CUST004781,Debit Card,45.67,19.66
CUST004782,PayPal,53.24,16.81
CUST004783,Credit Card,46.29,16.21
CUST004784,Credit Card,58.34,14.65
CUST004785,PayPal,36.74,10.22
CUST004786,Debit Card,45.23,7.54
CUST004787,PayPal,42.7,8.37
CUST004788,PayPal,27.05,5.09
CUST004789,Debit Card,48.9,15.1
CUST004790,PayPal,37.66,17.18
CUST004791,Credit Card,36.44,9.03
CUST004792,PayPal,62.77,6.38
CUST004793,Debit Card,26.46,10.04
CUST004794,PayPal,40.66,9.38
CUST004795,Credit Card,45.02,11.76
CUST004796,PayPal,30.7,8.96
CUST004797,PayPal,44.63,10.1
CUST004798,PayPal,38.22,18.61
CUST004799,PayPal,44.16,10.02
CUST004800,Debit Card,57.95,16.78
CUST004801,Credit Card,60.73,14.39
CUST004802,Credit Card,41.68,10.06
CUST004803,Credit Card,39.71,17.27
CUST004804,PayPal,62.97,13.93
CUST004805,Credit Card,42.37,5.13
CUST004806,Debit Card,41.13,6.03
CUST004807,PayPal,50.28,16.29
CUST004808,PayPal,55.91,11.7
CUST004809,Credit Card,31.2,11.08
CUST004810,PayPal,54.87,7.19
CUST004811,PayPal,49.62,7.36
CUST004812,Credit Card,53.39,16.97
CUST004813,Debit Card,52.81,17.44
CUST004814,Debit Card,50.63,13.4
CUST004815,Credit Card,49.95,9.43
CUST004816,Debit Card,32.26,18.99
CUST004817,Debit Card,64.62,14.36
CUST004818,Debit Card,52.54,16.95
CUST004819,PayPal,33.58,5.05
CUST004820,PayPal,31.84,11.75
CUST004821,PayPal,54.64,18.06
CUST004822,Debit Card,50.43,10.07
CUST004823,PayPal,33.12,15.9
CUST004824,Debit Card,47.51,14.87
CUST004825,Credit Card,39.73,7.28
CUST004826,Debit Card,52.86,16.62
CUST004827,PayPal,51.66,6.69
CUST004828,Debit Card,38.21,15.92
CUST004829,PayPal,54.99,19.86
CUST004830,PayPal,53.95,19.37
CUST004831,Credit Card,56.64,17.0
CUST004832,Credit Card,40.31,13.02
CUST004833,PayPal,56.62,15.12
CUST004834,Debit Card,43.05,15.92
CUST004835,Credit Card,56.36,5.13
CUST004836,Credit Card,29.62,6.54
CUST004837,PayPal,54.16,13.96
CUST004838,Debit Card,37.68,5.1
CUST004839,Credit Card,52.89,18.63
CUST004840,Credit Card,56.54,12.34
CUST004841,Debit Card,51.83,8.87
CUST004842,Credit Card,34.66,10.91
CUST004843,Debit Card,54.34,17.76
CUST004844,PayPal,67.47,18.91
CUST004845,Credit Card,33.8,6.74
CUST004846,PayPal,66.09,16.67
CUST004847,Debit Card,59.5,13.67
CUST004848,PayPal,48.27,13.78
CUST004849,PayPal,45.09,16.69
CUST004850,PayPal,39.97,8.34
CUST004851,Debit Card,62.93,12.97
CUST004852,Debit Card,61.23,9.79
CUST004853,Debit Card,32.06,6.42
CUST004854,Debit Card,32.97,6.58
CUST004855,Debit Card,47.77,7.05
CUST004856,Credit Card,47.7,14.22
CUST004857,Credit Card,30.53,6.59
CUST004858,Credit Card,48.21,13.55
CUST004859,PayPal,36.65,13.82
CUST004860,PayPal,46.63,18.56
CUST004861,Debit Card,36.68,14.4
CUST004862,Debit Card,43.69,19.78
CUST004863,Credit Card,57.63,5.46
CUST004864,Debit Card,49.41,15.56
CUST004865,PayPal,30.77,5.4
CUST004866,Debit Card,35.4,15.94
CUST004867,Credit Card,39.2,10.79
CUST004868,Debit Card,38.3,14.17
CUST004869,PayPal,49.59,9.64
CUST004870,Credit Card,31.77,7.39
CUST004871,Debit Card,33.66,15.85
CUST004872,PayPal,35.34,18.57
CUST004873,Credit Card,30.01,7.75
CUST004874,Credit Card,46.65,18.81
CUST004875,PayPal,51.43,7.1
CUST004876,Debit Card,42.45,16.03
CUST004877,Debit Card,43.37,19.39
CUST004878,Debit Card,60.23,7.21
CUST004879,Credit Card,54.85,11.53
CUST004880,Credit Card,46.75,10.06
CUST004881,Debit Card,39.42,10.83
CUST004882,Credit Card,47.08,16.3
CUST004883,Credit Card,34.84,14.92
CUST004884,PayPal,47.54,19.53
CUST004885,Debit Card,50.27,7.78
CUST004886,Debit Card,60.01,13.15
CUST004887,Debit Card,43.91,11.74
CUST004888,Credit Card,61.09,18.78
CUST004889,Credit Card,113.66,5.16
CUST004890,Credit Card,49.22,19.84
CUST004891,Debit Card,49.25,12.2
CUST004892,Credit Card,64.38,14.38
CUST004893,Debit Card,51.9,10.4
CUST004894,Credit Card,44.2,17.79
CUST004895,Debit Card,50.94,13.43
CUST004896,PayPal,47.2,14.94
CUST004897,Credit Card,58.19,14.73
CUST004898,Debit Card,43.54,10.46
CUST004899,PayPal,31.02,6.14
CUST004900,PayPal,61.82,17.12
CUST004901,Credit Card,40.28,9.35
CUST004902,Debit Card,40.97,17.73
CUST004903,Credit Card,49.12,14.13
CUST004904,PayPal,34.38,10.31
CUST004905,Credit Card,51.15,13.91
CUST004906,Debit Card,63.74,14.68
CUST004907,PayPal,43.94,15.6
CUST004908,Credit Card,44.12,17.34
CUST004909,Credit Card,49.14,7.4
CUST004910,Credit Card,56.8,19.16
CUST004911,Credit Card,40.32,11.16
CUST004912,Credit Card,52.09,17.91
CUST004913,PayPal,33.9,8.31
CUST004914,PayPal,33.02,5.44
CUST004915,Debit Card,35.78,13.6
CUST004916,Credit Card,48.08,9.87
CUST004917,Debit Card,55.16,19.77
CUST004918,PayPal,59.45,6.57
CUST004919,Credit Card,59.98,5.71
CUST004920,Debit Card,28.63,5.68
CUST004921,Credit Card,43.35,8.25
CUST004922,Credit Card,64.07,13.69
CUST004923,Debit Card,39.35,12.58
CUST004924,PayPal,57.93,10.25
CUST004925,Debit Card,44.55,6.33
CUST004926,Debit Card,57.7,8.51
CUST004927,Debit Card,53.04,7.76
CUST004928,Credit Card,36.95,16.19
CUST004929,PayPal,51.31,16.7
CUST004930,PayPal,52.2,16.66
CUST004931,Credit Card,38.98,19.54
CUST004932,PayPal,60.58,18.26
CUST004933,Debit Card,50.37,12.47
CUST004934,PayPal,54.61,11.22
CUST004935,Credit Card,42.81,18.74
CUST004936,PayPal,54.85,14.17
CUST004937,Credit Card,47.79,9.42
CUST004938,Debit Card,55.38,13.47
CUST004939,Credit Card,28.03,19.88
CUST004940,PayPal,35.56,17.74
CUST004941,Debit Card,34.33,9.22
CUST004942,PayPal,37.27,19.29
CUST004943,Credit Card,37.58,19.72
CUST004944,Debit Card,40.84,8.47
CUST004945,Credit Card,55.9,18.43
CUST004946,PayPal,42.95,18.25
CUST004947,Credit Card,42.62,5.6
CUST004948,PayPal,37.52,15.05
CUST004949,PayPal,49.81,9.58
CUST004950,Debit Card,66.59,15.12
CUST004951,Debit Card,42.39,18.7
CUST004952,Credit Card,49.1,12.48
CUST004953,PayPal,52.62,11.22
CUST004954,PayPal,43.92,18.82
CUST004955,Debit Card,44.85,19.61
CUST004956,Debit Card,55.94,5.93
CUST004957,Debit Card,50.15,18.84
CUST004958,Debit Card,43.58,6.24
CUST004959,Credit Card,31.17,10.06
CUST004960,Credit Card,51.57,16.44
CUST004961,Credit Card,43.13,16.66
CUST004962,Credit Card,39.75,15.89
CUST004963,Debit Card,48.57,5.59
CUST004964,Credit Card,27.23,6.99
CUST004965,Credit Card,55.8,19.04
CUST004966,Credit Card,39.29,6.22
CUST004967,Debit Card,27.12,6.18
CUST004968,PayPal,38.59,17.53
